id,type,persian,latin,code,parent_id,is_active,is_default,description
550e8400-e29b-41d4-a716-446655440059,ENUM_TYPE,زرین‌شهر,Zarrinshahr,0088,550e8400-e29b-41d4-a716-446655440048,true,false,
550e8400-e29b-41d4-a716-446655440060,ENUM_TYPE,فریدن,Fereydan,0089,550e8400-e29b-41d4-a716-446655440048,true,false,
550e8400-e29b-41d4-a716-446655440061,ENUM_TYPE,فریدون‌شهر,Fereydunshahr,0090,550e8400-e29b-41d4-a716-446655440048,true,false,
550e8400-e29b-41d4-a716-446655440062,ENUM_TYPE,سمیرم,Semirom,0091,550e8400-e29b-41d4-a716-446655440048,true,false,
550e8400-e29b-41d4-a716-446655440063,ENUM_TYPE,استان آذربایجان شرقی,East Azerbaijan Province,0092,550e8400-e29b-41d4-a716-446655440000,true,false,
550e8400-e29b-41d4-a716-446655440064,ENUM_TYPE,تبریز,Tabriz,0093,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440065,ENUM_TYPE,مرند,Marand,0094,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440066,ENUM_TYPE,مراغه,Maragheh,0095,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440067,ENUM_TYPE,میانه,Mianeh,0096,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440068,ENUM_TYPE,اهر,Ahar,0097,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440069,ENUM_TYPE,شبستر,Shabestar,0098,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440070,ENUM_TYPE,اسکو,Osku,0099,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440071,ENUM_TYPE,بناب,Bonab,0100,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440072,ENUM_TYPE,جلفا,Jolfa,0101,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440073,ENUM_TYPE,ملکان,Malekan,0102,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440074,ENUM_TYPE,کلیبر,Kaleybar,0103,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440075,ENUM_TYPE,سراب,Sarab,0104,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440076,ENUM_TYPE,هشترود,Hashtrud,0105,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440077,ENUM_TYPE,عجب‌شیر,Ajabshir,0106,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440078,ENUM_TYPE,چاراویماق,Charuymaq,0107,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440079,ENUM_TYPE,بستان‌آباد,Bostanabad,0108,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440080,ENUM_TYPE,هوراند,Hurand,0109,550e8400-e29b-41d4-a716-446655440063,true,false,
550e8400-e29b-41d4-a716-446655440081,ENUM_TYPE,استان سیستان و بلوچستان,Sistan and Baluchestan Province,0110,550e8400-e29b-41d4-a716-446655440000,true,false,
550e8400-e29b-41d4-a716-446655440082,ENUM_TYPE,زاهدان,Zahedan,0111,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440083,ENUM_TYPE,زابل,Zabol,0112,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440084,ENUM_TYPE,ایرانشهر,Iranshahr,0113,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440085,ENUM_TYPE,چابهار,Chabahar,0114,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440086,ENUM_TYPE,خاش,Khash,0115,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440087,ENUM_TYPE,سراوان,Saravan,0116,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440088,ENUM_TYPE,میرجاوه,Mirjaveh,0117,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440089,ENUM_TYPE,نیکشهر,Nikshahr,0118,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440090,ENUM_TYPE,دلگان,Dalgan,0119,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440091,ENUM_TYPE,کنارک,Konarak,0120,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440092,ENUM_TYPE,سیب و سوران,Sib and Suran,0121,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440093,ENUM_TYPE,زهک,Zehak,0122,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440094,ENUM_TYPE,هیرمند,Hirmand,0123,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440095,ENUM_TYPE,فنوج,Fanuj,0124,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440096,ENUM_TYPE,بمپور,Bampur,0125,550e8400-e29b-41d4-a716-446655440081,true,false,
550e8400-e29b-41d4-a716-446655440097,ENUM_TYPE,استان خراسان جنوبی,South Khorasan Province,0126,550e8400-e29b-41d4-a716-446655440000,true,false,
550e8400-e29b-41d4-a716-446655440098,ENUM_TYPE,بیرجند,Birjand,0127,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440099,ENUM_TYPE,طبس,Tabas,0128,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440100,ENUM_TYPE,قائنات,Qaen,0129,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440101,ENUM_TYPE,فردوس,Ferdows,0130,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440102,ENUM_TYPE,نهبندان,Nehbandan,0131,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440103,ENUM_TYPE,سرایان,Sarayan,0132,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440104,ENUM_TYPE,زیرکوه,Zirkuh,0133,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440105,ENUM_TYPE,سربیشه,Sarbisheh,0134,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440106,ENUM_TYPE,خوسف,Khusf,0135,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440107,ENUM_TYPE,درمیان,Darmian,0136,550e8400-e29b-41d4-a716-446655440097,true,false,
550e8400-e29b-41d4-a716-446655440108,ENUM_TYPE,استان هرمزگان,Hormozgan Province,0137,550e8400-e29b-41d4-a716-446655440000,true,false,
550e8400-e29b-41d4-a716-446655440109,ENUM_TYPE,بندرعباس,Bandar Abbas,0138,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440110,ENUM_TYPE,میناب,Minab,0139,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440111,ENUM_TYPE,بندرلنگه,Bandar Lengeh,0140,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440112,ENUM_TYPE,رودان,Rudan,0141,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440113,ENUM_TYPE,حاجی‌آباد,Hajjiabad,0142,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440114,ENUM_TYPE,قشم,Qeshm,0143,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440115,ENUM_TYPE,جاسک,Jask,0144,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440116,ENUM_TYPE,بستک,Bastak,0145,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440117,ENUM_TYPE,سیریک,Sirik,0146,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440118,ENUM_TYPE,پارسیان,Parsian,0147,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440119,ENUM_TYPE,ابوموسی,Abu Musa,0148,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440120,ENUM_TYPE,بشاگرد,Bashagard,0149,550e8400-e29b-41d4-a716-446655440108,true,false,
550e8400-e29b-41d4-a716-446655440121,ENUM_TYPE,دفتر ستاد تهران,Tehran Headquarters Office,0150,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440122,ENUM_TYPE,دفتر کرمان,Kerman Office,0151,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440123,ENUM_TYPE,دفتر تبریز,Tabriz Office,0152,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440124,ENUM_TYPE,دفتر رفسنجان,Rafsanjan Office,0153,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440125,ENUM_TYPE,دفتر اصفهان,Isfahan Office,0154,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440126,ENUM_TYPE,مجتمع مس سرچشمه,Sarcheshmeh Copper Complex,0155,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440127,ENUM_TYPE,مجتمع مس سونگون,Sungun Copper Complex,0156,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440128,ENUM_TYPE,مجتمع مس شهربابک,Shahrbabak Copper Complex,0157,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440129,ENUM_TYPE,معدن میدوک,Miduk Mine,0158,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440130,ENUM_TYPE,معدن چاه‌فیروزه,Chah Firouzeh Mine,0159,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440131,ENUM_TYPE,معدن مس دره‌آلو,Dareh Alou Copper Mine,0160,550e8400-e29b-41d4-a716-446655440001,true,false,
550e8400-e29b-41d4-a716-446655440132,ENUM_TYPE,انبار خانه سرخ بندرعباس,Bandar Abbas Red Warehouse,0161,550e8400-e29b-41d4-a716-446655440001,true,false,
